Terapia,Grupo,Probabilidad,Umbral
ABC_3TC__NVP,NNRTI,0.05656666666666667,29059721.14848485
ABC_3TC__RAL,INSTI,0.032433333333333335,29059721.14848485
AZT_3TC_NVP,NNRTI,0.05433333333333333,29059721.14848485
AZT_3TC__ATV_r,PI,0.0368,29059721.14848485
AZT_3TC__LPV_r,PI,0.027666666666666666,29059721.14848485
AZT_3TC__NVP,NNRTI,0.057166666666666664,29059721.14848485
DRV_c,PI,0.009466666666666667,29059721.14848485
DTG_3TC,INSTI,0.0,29059721.14848485
TAF_FTC_BIC,INSTI,0.0,29059721.14848485
TAF_FTC_EVG_c,INSTI,0.0,29059721.14848485
TAF_FTC_RPV,NNRTI,0.0,29059721.14848485
TAF_FTC__DOR,NNRTI,0.0,29059721.14848485
TAF_FTC__DRV_c,PI,0.0,29059721.14848485
TAF_FTC__DRV_r,PI,0.0,29059721.14848485
TAF_FTC__DTG,INSTI,0.0,29059721.14848485
TAF_FTC__RAL,INSTI,0.0,29059721.14848485
TAF_FTC__RPV,NNRTI,0.0,29059721.14848485
TAF__DRV_c,PI,6.666666666666667e-05,29059721.14848485
TDF_FTC_EVG_c,INSTI,0.05163333333333334,29059721.14848485
TDF_FTC_RPV,NNRTI,0.022566666666666665,29059721.14848485
TDF_FTC__ATV_r,PI,0.026766666666666668,29059721.14848485
TDF_FTC__DOR,NNRTI,0.0,29059721.14848485
TDF_FTC__DRV_c,PI,0.0051,29059721.14848485
TDF_FTC__DRV_r,PI,0.019966666666666667,29059721.14848485
TDF_FTC__DTG,INSTI,0.05223333333333333,29059721.14848485
TDF_FTC__EFV,NNRTI,0.0405,29059721.14848485
TDF_FTC__LPV_r,PI,0.0212,29059721.14848485
TDF_FTC__NVP,NNRTI,0.041666666666666664,29059721.14848485
TDF_FTC__RAL,INSTI,0.020933333333333335,29059721.14848485
TDF_FTC__RPV,NNRTI,0.0009666666666666667,29059721.14848485
3TC_ABC__DRV_c,PI,0.007033333333333333,29856802.933333337
3TC_ABC__DRV_r,PI,0.029266666666666667,29856802.933333337
3TC__DRV_c,PI,0.007233333333333333,29856802.933333337
3TC__DRV_r,PI,0.030866666666666667,29856802.933333337
3TC__DTG,INSTI,0.07043333333333333,29856802.933333337
3TC__FTC__DRV_c,PI,0.0016666666666666668,29856802.933333337
3TC__FTC__DRV_r,PI,0.003766666666666667,29856802.933333337
ABC_3TC_DTG,INSTI,0.06506666666666666,29856802.933333337
ABC_3TC__ATV_r,PI,0.039066666666666666,29856802.933333337
ABC_3TC__DRV_r,PI,0.0288,29856802.933333337
ABC_3TC__DTG,INSTI,0.0707,29856802.933333337
ABC_3TC__EFV,NNRTI,0.0438,29856802.933333337
ABC_3TC__LPV_r,PI,0.025066666666666668,29856802.933333337
ABC_3TC__NVP,NNRTI,0.05606666666666667,29856802.933333337
ABC_3TC__RAL,INSTI,0.0335,29856802.933333337
AZT_3TC_NVP,NNRTI,0.054033333333333336,29856802.933333337
AZT_3TC__ATV_r,PI,0.036566666666666664,29856802.933333337
AZT_3TC__LPV_r,PI,0.0274,29856802.933333337
AZT_3TC__NVP,NNRTI,0.056633333333333334,29856802.933333337
DRV_c,PI,0.009433333333333334,29856802.933333337
DTG_3TC,INSTI,0.0,29856802.933333337
TAF_FTC_BIC,INSTI,0.0,29856802.933333337
TAF_FTC_EVG_c,INSTI,0.0,29856802.933333337
TAF_FTC_RPV,NNRTI,0.0,29856802.933333337
TAF_FTC__DOR,NNRTI,0.0,29856802.933333337
TAF_FTC__DRV_c,PI,0.0,29856802.933333337
TAF_FTC__DRV_r,PI,0.0,29856802.933333337
TAF_FTC__DTG,INSTI,0.0,29856802.933333337
TAF_FTC__RAL,INSTI,0.0,29856802.933333337
TAF_FTC__RPV,NNRTI,0.0,29856802.933333337
TAF__DRV_c,PI,6.666666666666667e-05,29856802.933333337
TDF_FTC_EVG_c,INSTI,0.0519,29856802.933333337
TDF_FTC_RPV,NNRTI,0.0228,29856802.933333337
TDF_FTC__ATV_r,PI,0.026533333333333332,29856802.933333337
TDF_FTC__DOR,NNRTI,0.0,29856802.933333337
TDF_FTC__DRV_c,PI,0.0051333333333333335,29856802.933333337
TDF_FTC__DRV_r,PI,0.0198,29856802.933333337
TDF_FTC__DTG,INSTI,0.05266666666666667,29856802.933333337
TDF_FTC__EFV,NNRTI,0.04016666666666667,29856802.933333337
TDF_FTC__LPV_r,PI,0.021166666666666667,29856802.933333337
TDF_FTC__NVP,NNRTI,0.041,29856802.933333337
TDF_FTC__RAL,INSTI,0.0214,29856802.933333337
TDF_FTC__RPV,NNRTI,0.0011,29856802.933333337
3TC_ABC__DRV_c,PI,0.0071,30653884.71818182
3TC_ABC__DRV_r,PI,0.029266666666666667,30653884.71818182
3TC__DRV_c,PI,0.0072,30653884.71818182
3TC__DRV_r,PI,0.030833333333333334,30653884.71818182
3TC__DTG,INSTI,0.07083333333333333,30653884.71818182
3TC__FTC__DRV_c,PI,0.0017333333333333333,30653884.71818182
3TC__FTC__DRV_r,PI,0.003966666666666667,30653884.71818182
ABC_3TC_DTG,INSTI,0.06543333333333333,30653884.71818182
ABC_3TC__ATV_r,PI,0.038733333333333335,30653884.71818182
ABC_3TC__DRV_r,PI,0.028866666666666665,30653884.71818182
ABC_3TC__DTG,INSTI,0.07136666666666666,30653884.71818182
ABC_3TC__EFV,NNRTI,0.043333333333333335,30653884.71818182
ABC_3TC__LPV_r,PI,0.0249,30653884.71818182
ABC_3TC__NVP,NNRTI,0.05563333333333333,30653884.71818182
ABC_3TC__RAL,INSTI,0.0345,30653884.71818182
AZT_3TC_NVP,NNRTI,0.0533,30653884.71818182
AZT_3TC__ATV_r,PI,0.03623333333333333,30653884.71818182
AZT_3TC__LPV_r,PI,0.027266666666666668,30653884.71818182
AZT_3TC__NVP,NNRTI,0.0559,30653884.71818182
DRV_c,PI,0.009533333333333333,30653884.71818182
DTG_3TC,INSTI,0.0,30653884.71818182
TAF_FTC_BIC,INSTI,0.0,30653884.71818182
TAF_FTC_EVG_c,INSTI,0.0,30653884.71818182
TAF_FTC_RPV,NNRTI,0.0,30653884.71818182
TAF_FTC__DOR,NNRTI,0.0,30653884.71818182
TAF_FTC__DRV_c,PI,0.0,30653884.71818182
TAF_FTC__DRV_r,PI,3.3333333333333335e-05,30653884.71818182
TAF_FTC__DTG,INSTI,0.0,30653884.71818182
TAF_FTC__RAL,INSTI,0.0,30653884.71818182
TAF_FTC__RPV,NNRTI,0.0,30653884.71818182
TAF__DRV_c,PI,0.0001,30653884.71818182
TDF_FTC_EVG_c,INSTI,0.052066666666666664,30653884.71818182
TDF_FTC_RPV,NNRTI,0.0229,30653884.71818182
TDF_FTC__ATV_r,PI,0.0263,30653884.71818182
TDF_FTC__DOR,NNRTI,0.0,30653884.71818182
TDF_FTC__DRV_c,PI,0.005166666666666667,30653884.71818182
TDF_FTC__DRV_r,PI,0.019733333333333332,30653884.71818182
TDF_FTC__DTG,INSTI,0.05293333333333333,30653884.71818182
TDF_FTC__EFV,NNRTI,0.0399,30653884.71818182
TDF_FTC__LPV_r,PI,0.0211,30653884.71818182
TDF_FTC__NVP,NNRTI,0.0407,30653884.71818182
TDF_FTC__RAL,INSTI,0.021933333333333332,30653884.71818182
TDF_FTC__RPV,NNRTI,0.0013333333333333333,30653884.71818182
3TC_ABC__DRV_c,PI,0.007033333333333333,31450966.503030304
3TC_ABC__DRV_r,PI,0.029066666666666668,31450966.503030304
3TC__DRV_c,PI,0.007266666666666667,31450966.503030304
3TC__DRV_r,PI,0.030666666666666665,31450966.503030304
3TC__DTG,INSTI,0.07136666666666666,31450966.503030304
3TC__FTC__DRV_c,PI,0.0018333333333333333,31450966.503030304
3TC__FTC__DRV_r,PI,0.004333333333333333,31450966.503030304
ABC_3TC_DTG,INSTI,0.0659,31450966.503030304
ABC_3TC__ATV_r,PI,0.03846666666666667,31450966.503030304
ABC_3TC__DRV_r,PI,0.0288,31450966.503030304
ABC_3TC__DTG,INSTI,0.0717,31450966.503030304
ABC_3TC__EFV,NNRTI,0.043,31450966.503030304
ABC_3TC__LPV_r,PI,0.024766666666666666,31450966.503030304
ABC_3TC__NVP,NNRTI,0.055,31450966.503030304
ABC_3TC__RAL,INSTI,0.03576666666666667,31450966.503030304
AZT_3TC_NVP,NNRTI,0.0527,31450966.503030304
AZT_3TC__ATV_r,PI,0.036033333333333334,31450966.503030304
AZT_3TC__LPV_r,PI,0.027033333333333333,31450966.503030304
AZT_3TC__NVP,NNRTI,0.05553333333333333,31450966.503030304
DRV_c,PI,0.009466666666666667,31450966.503030304
DTG_3TC,INSTI,0.0,31450966.503030304
TAF_FTC_BIC,INSTI,0.0,31450966.503030304
TAF_FTC_EVG_c,INSTI,0.0,31450966.503030304
TAF_FTC_RPV,NNRTI,0.0,31450966.503030304
TAF_FTC__DOR,NNRTI,0.0,31450966.503030304
TAF_FTC__DRV_c,PI,0.0,31450966.503030304
TAF_FTC__DRV_r,PI,3.3333333333333335e-05,31450966.503030304
TAF_FTC__DTG,INSTI,0.0,31450966.503030304
TAF_FTC__RAL,INSTI,0.0,31450966.503030304
TAF_FTC__RPV,NNRTI,0.0,31450966.503030304
TAF__DRV_c,PI,0.00013333333333333334,31450966.503030304
TDF_FTC_EVG_c,INSTI,0.0523,31450966.503030304
TDF_FTC_RPV,NNRTI,0.023133333333333332,31450966.503030304
TDF_FTC__ATV_r,PI,0.026,31450966.503030304
TDF_FTC__DOR,NNRTI,0.0,31450966.503030304
TDF_FTC__DRV_c,PI,0.005166666666666667,31450966.503030304
TDF_FTC__DRV_r,PI,0.019566666666666666,31450966.503030304
TDF_FTC__DTG,INSTI,0.05296666666666667,31450966.503030304
TDF_FTC__EFV,NNRTI,0.0394,31450966.503030304
TDF_FTC__LPV_r,PI,0.020933333333333335,31450966.503030304
TDF_FTC__NVP,NNRTI,0.04033333333333333,31450966.503030304
TDF_FTC__RAL,INSTI,0.023,31450966.503030304
TDF_FTC__RPV,NNRTI,0.0014333333333333333,31450966.503030304
3TC_ABC__DRV_c,PI,0.007066666666666666,32248048.28787879
3TC_ABC__DRV_r,PI,0.029,32248048.28787879
3TC__DRV_c,PI,0.007233333333333333,32248048.28787879
3TC__DRV_r,PI,0.030766666666666668,32248048.28787879
3TC__DTG,INSTI,0.0717,32248048.28787879
3TC__FTC__DRV_c,PI,0.0019,32248048.28787879
3TC__FTC__DRV_r,PI,0.004533333333333334,32248048.28787879
ABC_3TC_DTG,INSTI,0.0665,32248048.28787879
ABC_3TC__ATV_r,PI,0.0381,32248048.28787879
ABC_3TC__DRV_r,PI,0.028833333333333332,32248048.28787879
ABC_3TC__DTG,INSTI,0.07206666666666667,32248048.28787879
ABC_3TC__EFV,NNRTI,0.04253333333333333,32248048.28787879
ABC_3TC__LPV_r,PI,0.024566666666666667,32248048.28787879
ABC_3TC__NVP,NNRTI,0.0544,32248048.28787879
ABC_3TC__RAL,INSTI,0.0369,32248048.28787879
AZT_3TC_NVP,NNRTI,0.05223333333333333,32248048.28787879
AZT_3TC__ATV_r,PI,0.0357,32248048.28787879
AZT_3TC__LPV_r,PI,0.026933333333333333,32248048.28787879
AZT_3TC__NVP,NNRTI,0.0548,32248048.28787879
DRV_c,PI,0.009466666666666667,32248048.28787879
DTG_3TC,INSTI,0.0,32248048.28787879
TAF_FTC_BIC,INSTI,0.0,32248048.28787879
TAF_FTC_EVG_c,INSTI,0.0,32248048.28787879
TAF_FTC_RPV,NNRTI,0.0,32248048.28787879
TAF_FTC__DOR,NNRTI,0.0,32248048.28787879
TAF_FTC__DRV_c,PI,0.0,32248048.28787879
TAF_FTC__DRV_r,PI,6.666666666666667e-05,32248048.28787879
TAF_FTC__DTG,INSTI,0.0,32248048.28787879
TAF_FTC__RAL,INSTI,0.0,32248048.28787879
TAF_FTC__RPV,NNRTI,0.0,32248048.28787879
TAF__DRV_c,PI,0.00016666666666666666,32248048.28787879
TDF_FTC_EVG_c,INSTI,0.052333333333333336,32248048.28787879
TDF_FTC_RPV,NNRTI,0.023266666666666668,32248048.28787879
TDF_FTC__ATV_r,PI,0.0258,32248048.28787879
TDF_FTC__DOR,NNRTI,0.0,32248048.28787879
TDF_FTC__DRV_c,PI,0.005166666666666667,32248048.28787879
TDF_FTC__DRV_r,PI,0.0196,32248048.28787879
TDF_FTC__DTG,INSTI,0.05333333333333334,32248048.28787879
TDF_FTC__EFV,NNRTI,0.03913333333333333,32248048.28787879
TDF_FTC__LPV_r,PI,0.020766666666666666,32248048.28787879
TDF_FTC__NVP,NNRTI,0.039933333333333335,32248048.28787879
TDF_FTC__RAL,INSTI,0.0238,32248048.28787879
TDF_FTC__RPV,NNRTI,0.0015333333333333334,32248048.28787879
3TC_ABC__DRV_c,PI,0.007066666666666666,33045130.072727274
3TC_ABC__DRV_r,PI,0.028833333333333332,33045130.072727274
3TC__DRV_c,PI,0.007266666666666667,33045130.072727274
3TC__DRV_r,PI,0.030666666666666665,33045130.072727274
3TC__DTG,INSTI,0.07186666666666666,33045130.072727274
3TC__FTC__DRV_c,PI,0.0019,33045130.072727274
3TC__FTC__DRV_r,PI,0.0048,33045130.072727274
ABC_3TC_DTG,INSTI,0.06706666666666666,33045130.072727274
ABC_3TC__ATV_r,PI,0.03766666666666667,33045130.072727274
ABC_3TC__DRV_r,PI,0.028666666666666667,33045130.072727274
ABC_3TC__DTG,INSTI,0.07253333333333334,33045130.072727274
ABC_3TC__EFV,NNRTI,0.042166666666666665,33045130.072727274
ABC_3TC__LPV_r,PI,0.024466666666666668,33045130.072727274
ABC_3TC__NVP,NNRTI,0.05383333333333333,33045130.072727274
ABC_3TC__RAL,INSTI,0.038,33045130.072727274
AZT_3TC_NVP,NNRTI,0.051533333333333334,33045130.072727274
AZT_3TC__ATV_r,PI,0.0356,33045130.072727274
AZT_3TC__LPV_r,PI,0.026733333333333335,33045130.072727274
AZT_3TC__NVP,NNRTI,0.0544,33045130.072727274
DRV_c,PI,0.009533333333333333,33045130.072727274
DTG_3TC,INSTI,0.0,33045130.072727274
TAF_FTC_BIC,INSTI,0.0,33045130.072727274
TAF_FTC_EVG_c,INSTI,0.0,33045130.072727274
TAF_FTC_RPV,NNRTI,0.0,33045130.072727274
TAF_FTC__DOR,NNRTI,0.0,33045130.072727274
TAF_FTC__DRV_c,PI,0.0,33045130.072727274
TAF_FTC__DRV_r,PI,6.666666666666667e-05,33045130.072727274
TAF_FTC__DTG,INSTI,0.0,33045130.072727274
TAF_FTC__RAL,INSTI,0.0,33045130.072727274
TAF_FTC__RPV,NNRTI,0.0,33045130.072727274
TAF__DRV_c,PI,0.0002666666666666667,33045130.072727274
TDF_FTC_EVG_c,INSTI,0.052366666666666666,33045130.072727274
TDF_FTC_RPV,NNRTI,0.023433333333333334,33045130.072727274
TDF_FTC__ATV_r,PI,0.025433333333333332,33045130.072727274
TDF_FTC__DOR,NNRTI,0.0,33045130.072727274
TDF_FTC__DRV_c,PI,0.005166666666666667,33045130.072727274
TDF_FTC__DRV_r,PI,0.019566666666666666,33045130.072727274
TDF_FTC__DTG,INSTI,0.0537,33045130.072727274
TDF_FTC__EFV,NNRTI,0.03896666666666666,33045130.072727274
TDF_FTC__LPV_r,PI,0.020633333333333333,33045130.072727274
TDF_FTC__NVP,NNRTI,0.0396,33045130.072727274
TDF_FTC__RAL,INSTI,0.024533333333333334,33045130.072727274
TDF_FTC__RPV,NNRTI,0.0018,33045130.072727274
3TC_ABC__DRV_c,PI,0.007066666666666666,33842211.85757576
3TC_ABC__DRV_r,PI,0.028733333333333333,33842211.85757576
3TC__DRV_c,PI,0.007333333333333333,33842211.85757576
3TC__DRV_r,PI,0.030566666666666666,33842211.85757576
3TC__DTG,INSTI,0.0721,33842211.85757576
3TC__FTC__DRV_c,PI,0.0019666666666666665,33842211.85757576
3TC__FTC__DRV_r,PI,0.005066666666666666,33842211.85757576
ABC_3TC_DTG,INSTI,0.0675,33842211.85757576
ABC_3TC__ATV_r,PI,0.03726666666666666,33842211.85757576
ABC_3TC__DRV_r,PI,0.028666666666666667,33842211.85757576
ABC_3TC__DTG,INSTI,0.0727,33842211.85757576
ABC_3TC__EFV,NNRTI,0.041966666666666666,33842211.85757576
ABC_3TC__LPV_r,PI,0.0244,33842211.85757576
ABC_3TC__NVP,NNRTI,0.0534,33842211.85757576
ABC_3TC__RAL,INSTI,0.038933333333333334,33842211.85757576
AZT_3TC_NVP,NNRTI,0.051133333333333336,33842211.85757576
AZT_3TC__ATV_r,PI,0.035133333333333336,33842211.85757576
AZT_3TC__LPV_r,PI,0.026466666666666666,33842211.85757576
AZT_3TC__NVP,NNRTI,0.054033333333333336,33842211.85757576
DRV_c,PI,0.009633333333333334,33842211.85757576
DTG_3TC,INSTI,0.0,33842211.85757576
TAF_FTC_BIC,INSTI,0.0,33842211.85757576
TAF_FTC_EVG_c,INSTI,0.0,33842211.85757576
TAF_FTC_RPV,NNRTI,0.0,33842211.85757576
TAF_FTC__DOR,NNRTI,0.0,33842211.85757576
TAF_FTC__DRV_c,PI,0.0,33842211.85757576
TAF_FTC__DRV_r,PI,6.666666666666667e-05,33842211.85757576
TAF_FTC__DTG,INSTI,6.666666666666667e-05,33842211.85757576
TAF_FTC__RAL,INSTI,0.0,33842211.85757576
TAF_FTC__RPV,NNRTI,0.0,33842211.85757576
TAF__DRV_c,PI,0.0002666666666666667,33842211.85757576
TDF_FTC_EVG_c,INSTI,0.0524,33842211.85757576
TDF_FTC_RPV,NNRTI,0.023566666666666666,33842211.85757576
TDF_FTC__ATV_r,PI,0.025333333333333333,33842211.85757576
TDF_FTC__DOR,NNRTI,0.0,33842211.85757576
TDF_FTC__DRV_c,PI,0.0052,33842211.85757576
TDF_FTC__DRV_r,PI,0.0195,33842211.85757576
TDF_FTC__DTG,INSTI,0.0542,33842211.85757576
TDF_FTC__EFV,NNRTI,0.03863333333333333,33842211.85757576
TDF_FTC__LPV_r,PI,0.020466666666666668,33842211.85757576
TDF_FTC__NVP,NNRTI,0.03933333333333333,33842211.85757576
TDF_FTC__RAL,INSTI,0.025,33842211.85757576
TDF_FTC__RPV,NNRTI,0.002033333333333333,33842211.85757576
3TC_ABC__DRV_c,PI,0.0071,34639293.64242424
3TC_ABC__DRV_r,PI,0.028733333333333333,34639293.64242424
3TC__DRV_c,PI,0.007366666666666666,34639293.64242424
3TC__DRV_r,PI,0.0305,34639293.64242424
3TC__DTG,INSTI,0.07246666666666667,34639293.64242424
3TC__FTC__DRV_c,PI,0.002033333333333333,34639293.64242424
3TC__FTC__DRV_r,PI,0.005333333333333333,34639293.64242424
ABC_3TC_DTG,INSTI,0.0678,34639293.64242424
ABC_3TC__ATV_r,PI,0.037,34639293.64242424
ABC_3TC__DRV_r,PI,0.028666666666666667,34639293.64242424
ABC_3TC__DTG,INSTI,0.07266666666666667,34639293.64242424
ABC_3TC__EFV,NNRTI,0.041666666666666664,34639293.64242424
ABC_3TC__LPV_r,PI,0.024166666666666666,34639293.64242424
ABC_3TC__NVP,NNRTI,0.05316666666666667,34639293.64242424
ABC_3TC__RAL,INSTI,0.0399,34639293.64242424
AZT_3TC_NVP,NNRTI,0.050666666666666665,34639293.64242424
AZT_3TC__ATV_r,PI,0.034866666666666664,34639293.64242424
AZT_3TC__LPV_r,PI,0.026366666666666667,34639293.64242424
AZT_3TC__NVP,NNRTI,0.05346666666666667,34639293.64242424
DRV_c,PI,0.009633333333333334,34639293.64242424
DTG_3TC,INSTI,0.0,34639293.64242424
TAF_FTC_BIC,INSTI,0.0,34639293.64242424
TAF_FTC_EVG_c,INSTI,0.0,34639293.64242424
TAF_FTC_RPV,NNRTI,0.0,34639293.64242424
TAF_FTC__DOR,NNRTI,0.0,34639293.64242424
TAF_FTC__DRV_c,PI,0.0,34639293.64242424
TAF_FTC__DRV_r,PI,6.666666666666667e-05,34639293.64242424
TAF_FTC__DTG,INSTI,6.666666666666667e-05,34639293.64242424
TAF_FTC__RAL,INSTI,0.0,34639293.64242424
TAF_FTC__RPV,NNRTI,0.0,34639293.64242424
TAF__DRV_c,PI,0.0002666666666666667,34639293.64242424
TDF_FTC_EVG_c,INSTI,0.05243333333333333,34639293.64242424
TDF_FTC_RPV,NNRTI,0.023633333333333333,34639293.64242424
TDF_FTC__ATV_r,PI,0.025266666666666666,34639293.64242424
TDF_FTC__DOR,NNRTI,0.0,34639293.64242424
TDF_FTC__DRV_c,PI,0.0052,34639293.64242424
TDF_FTC__DRV_r,PI,0.019433333333333334,34639293.64242424
TDF_FTC__DTG,INSTI,0.054533333333333336,34639293.64242424
TDF_FTC__EFV,NNRTI,0.03843333333333333,34639293.64242424
TDF_FTC__LPV_r,PI,0.0203,34639293.64242424
TDF_FTC__NVP,NNRTI,0.03913333333333333,34639293.64242424
TDF_FTC__RAL,INSTI,0.025533333333333335,34639293.64242424
TDF_FTC__RPV,NNRTI,0.002266666666666667,34639293.64242424
3TC_ABC__DRV_c,PI,0.007033333333333333,35436375.42727273
3TC_ABC__DRV_r,PI,0.028633333333333334,35436375.42727273
3TC__DRV_c,PI,0.007333333333333333,35436375.42727273
3TC__DRV_r,PI,0.030433333333333333,35436375.42727273
3TC__DTG,INSTI,0.07273333333333333,35436375.42727273
3TC__FTC__DRV_c,PI,0.0020666666666666667,35436375.42727273
3TC__FTC__DRV_r,PI,0.0054666666666666665,35436375.42727273
ABC_3TC_DTG,INSTI,0.06826666666666667,35436375.42727273
ABC_3TC__ATV_r,PI,0.0369,35436375.42727273
ABC_3TC__DRV_r,PI,0.028566666666666667,35436375.42727273
ABC_3TC__DTG,INSTI,0.07283333333333333,35436375.42727273
ABC_3TC__EFV,NNRTI,0.04133333333333333,35436375.42727273
ABC_3TC__LPV_r,PI,0.024,35436375.42727273
ABC_3TC__NVP,NNRTI,0.05266666666666667,35436375.42727273
ABC_3TC__RAL,INSTI,0.040766666666666666,35436375.42727273
AZT_3TC_NVP,NNRTI,0.050333333333333334,35436375.42727273
AZT_3TC__ATV_r,PI,0.0348,35436375.42727273
AZT_3TC__LPV_r,PI,0.026333333333333334,35436375.42727273
AZT_3TC__NVP,NNRTI,0.053066666666666665,35436375.42727273
DRV_c,PI,0.0096,35436375.42727273
DTG_3TC,INSTI,0.0,35436375.42727273
TAF_FTC_BIC,INSTI,0.0,35436375.42727273
TAF_FTC_EVG_c,INSTI,0.0,35436375.42727273
TAF_FTC_RPV,NNRTI,0.0,35436375.42727273
TAF_FTC__DOR,NNRTI,0.0,35436375.42727273
TAF_FTC__DRV_c,PI,3.3333333333333335e-05,35436375.42727273
TAF_FTC__DRV_r,PI,6.666666666666667e-05,35436375.42727273
TAF_FTC__DTG,INSTI,6.666666666666667e-05,35436375.42727273
TAF_FTC__RAL,INSTI,0.0,35436375.42727273
TAF_FTC__RPV,NNRTI,0.0,35436375.42727273
TAF__DRV_c,PI,0.0002666666666666667,35436375.42727273
TDF_FTC_EVG_c,INSTI,0.052533333333333335,35436375.42727273
TDF_FTC_RPV,NNRTI,0.023733333333333332,35436375.42727273
TDF_FTC__ATV_r,PI,0.025233333333333333,35436375.42727273
TDF_FTC__DOR,NNRTI,0.0,35436375.42727273
TDF_FTC__DRV_c,PI,0.0052,35436375.42727273
TDF_FTC__DRV_r,PI,0.019433333333333334,35436375.42727273
TDF_FTC__DTG,INSTI,0.0546,35436375.42727273
TDF_FTC__EFV,NNRTI,0.03816666666666667,35436375.42727273
TDF_FTC__LPV_r,PI,0.0202,35436375.42727273
TDF_FTC__NVP,NNRTI,0.038766666666666665,35436375.42727273
TDF_FTC__RAL,INSTI,0.0263,35436375.42727273
TDF_FTC__RPV,NNRTI,0.0023666666666666667,35436375.42727273
3TC_ABC__DRV_c,PI,0.007033333333333333,36233457.21212122
3TC_ABC__DRV_r,PI,0.028533333333333334,36233457.21212122
3TC__DRV_c,PI,0.007333333333333333,36233457.21212122
3TC__DRV_r,PI,0.0304,36233457.21212122
3TC__DTG,INSTI,0.07296666666666667,36233457.21212122
3TC__FTC__DRV_c,PI,0.0022,36233457.21212122
3TC__FTC__DRV_r,PI,0.005633333333333333,36233457.21212122
ABC_3TC_DTG,INSTI,0.06853333333333333,36233457.21212122
ABC_3TC__ATV_r,PI,0.03663333333333333,36233457.21212122
ABC_3TC__DRV_r,PI,0.0285,36233457.21212122
ABC_3TC__DTG,INSTI,0.07313333333333333,36233457.21212122
ABC_3TC__EFV,NNRTI,0.041,36233457.21212122
ABC_3TC__LPV_r,PI,0.023833333333333335,36233457.21212122
ABC_3TC__NVP,NNRTI,0.052366666666666666,36233457.21212122
ABC_3TC__RAL,INSTI,0.04123333333333333,36233457.21212122
AZT_3TC_NVP,NNRTI,0.05003333333333333,36233457.21212122
AZT_3TC__ATV_r,PI,0.0346,36233457.21212122
AZT_3TC__LPV_r,PI,0.026166666666666668,36233457.21212122
AZT_3TC__NVP,NNRTI,0.05276666666666667,36233457.21212122
DRV_c,PI,0.009666666666666667,36233457.21212122
DTG_3TC,INSTI,0.0,36233457.21212122
TAF_FTC_BIC,INSTI,0.0,36233457.21212122
TAF_FTC_EVG_c,INSTI,0.0,36233457.21212122
TAF_FTC_RPV,NNRTI,0.0,36233457.21212122
TAF_FTC__DOR,NNRTI,0.0,36233457.21212122
TAF_FTC__DRV_c,PI,3.3333333333333335e-05,36233457.21212122
TAF_FTC__DRV_r,PI,6.666666666666667e-05,36233457.21212122
TAF_FTC__DTG,INSTI,6.666666666666667e-05,36233457.21212122
TAF_FTC__RAL,INSTI,0.0,36233457.21212122
TAF_FTC__RPV,NNRTI,0.0,36233457.21212122
TAF__DRV_c,PI,0.0003,36233457.21212122
TDF_FTC_EVG_c,INSTI,0.052566666666666664,36233457.21212122
TDF_FTC_RPV,NNRTI,0.023733333333333332,36233457.21212122
TDF_FTC__ATV_r,PI,0.025033333333333335,36233457.21212122
TDF_FTC__DOR,NNRTI,0.0,36233457.21212122
TDF_FTC__DRV_c,PI,0.005166666666666667,36233457.21212122
TDF_FTC__DRV_r,PI,0.0194,36233457.21212122
TDF_FTC__DTG,INSTI,0.05483333333333333,36233457.21212122
TDF_FTC__EFV,NNRTI,0.038066666666666665,36233457.21212122
TDF_FTC__LPV_r,PI,0.02,36233457.21212122
TDF_FTC__NVP,NNRTI,0.038733333333333335,36233457.21212122
TDF_FTC__RAL,INSTI,0.026966666666666667,36233457.21212122
TDF_FTC__RPV,NNRTI,0.0026,36233457.21212122
3TC_ABC__DRV_c,PI,0.0071,37030538.9969697
3TC_ABC__DRV_r,PI,0.0285,37030538.9969697
3TC__DRV_c,PI,0.007333333333333333,37030538.9969697
3TC__DRV_r,PI,0.030366666666666667,37030538.9969697
3TC__DTG,INSTI,0.0728,37030538.9969697
3TC__FTC__DRV_c,PI,0.0022333333333333333,37030538.9969697
3TC__FTC__DRV_r,PI,0.005866666666666667,37030538.9969697
ABC_3TC_DTG,INSTI,0.06906666666666667,37030538.9969697
ABC_3TC__ATV_r,PI,0.03646666666666667,37030538.9969697
ABC_3TC__DRV_r,PI,0.0284,37030538.9969697
ABC_3TC__DTG,INSTI,0.07336666666666666,37030538.9969697
ABC_3TC__EFV,NNRTI,0.0408,37030538.9969697
ABC_3TC__LPV_r,PI,0.0236,37030538.9969697
ABC_3TC__NVP,NNRTI,0.0521,37030538.9969697
ABC_3TC__RAL,INSTI,0.042133333333333335,37030538.9969697
AZT_3TC_NVP,NNRTI,0.0496,37030538.9969697
AZT_3TC__ATV_r,PI,0.03443333333333334,37030538.9969697
AZT_3TC__LPV_r,PI,0.025966666666666666,37030538.9969697
AZT_3TC__NVP,NNRTI,0.05246666666666667,37030538.9969697
DRV_c,PI,0.009666666666666667,37030538.9969697
DTG_3TC,INSTI,0.0,37030538.9969697
TAF_FTC_BIC,INSTI,0.0,37030538.9969697
